Country ID,Project ID,Site ID,Site name,DateTime,Date,Hour,Volume,MM_Hourly_Mean,Hourly_Mean,Weekday_hour_avg,Division,Hour,Rolling_Max,Average,Day_Consumption,Median,Rolling_Min,Rolling_std,Temperature,Month,Quarter,Weekend,Holidays,Weekday,DayofMonth,Precipitation,Humidity,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23
1,1,1,Reservoir C,2017-01-20 12:00:00,2017-01-20,12,1185,1272.45,1275.29,1263.34,1,12,1637.0,1475.0,5900.0,1502.5,1258.0,186.08779290073454,7.5,1,1,0,0,5,20,0.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-20 13:00:00,2017-01-20,13,1171,1203.1,1233.33,1233.81,-1,13,1623.0,1362.0,5448.0,1320.0,1185.0,192.0642253691891,8.5,1,1,0,0,5,20,0.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-20 14:00:00,2017-01-20,14,1151,1153.52,1172.15,1196.98,-1,14,1382.0,1249.0,4996.0,1221.5,1171.0,96.52288157046839,7.4,1,1,0,0,5,20,0.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-20 15:00:00,2017-01-20,15,1068,1060.58,1097.31,1129.36,-1,15,1258.0,1191.25,4765.0,1178.0,1151.0,46.63600182977381,7.0,1,1,0,0,5,20,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-20 16:00:00,2017-01-20,16,1075,1043.0,1076.72,1097.91,-1,16,1185.0,1143.75,4575.0,1161.0,1068.0,52.391952308218734,5.0,1,1,0,0,5,20,0.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-20 17:00:00,2017-01-20,17,1130,1149.03,1185.66,1210.43,-1,17,1171.0,1116.25,4465.0,1113.0,1068.0,52.391952308218734,5.6,1,1,0,0,5,20,0.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-20 18:00:00,2017-01-20,18,1476,1478.06,1487.12,1485.5,1,18,1151.0,1106.0,4424.0,1102.5,1068.0,40.849316599750686,5.0,1,1,0,0,5,20,0.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,Reservoir C,2017-01-20 19:00:00,2017-01-20,19,1803,1785.65,1780.3,1740.55,1,19,1476.0,1187.25,4749.0,1102.5,1068.0,194.4862891482756,4.5,1,1,0,0,5,20,0.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,Reservoir C,2017-01-20 20:00:00,2017-01-20,20,1932,1933.81,1931.98,1862.95,2,20,1803.0,1371.0,5484.0,1303.0,1075.0,338.3026258642795,4.5,1,1,0,0,5,20,0.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,Reservoir C,2017-01-20 21:00:00,2017-01-20,21,1992,2048.03,2032.96,1994.76,2,21,1932.0,1585.25,6341.0,1639.5,1130.0,359.090865937857,4.0,1,1,0,0,5,20,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,Reservoir C,2017-01-20 22:00:00,2017-01-20,22,1939,1942.74,1933.16,1928.21,2,22,1992.0,1800.75,7203.0,1867.5,1476.0,230.41321576680448,4.7,1,1,0,0,5,20,0.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,Reservoir C,2017-01-20 23:00:00,2017-01-20,23,1639,1638.13,1642.52,1646.29,1,23,1992.0,1916.5,7666.0,1935.5,1803.0,80.26830009412184,4.5,1,1,0,0,5,20,0.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,Reservoir C,2017-01-21 00:00:00,2017-01-21,0,1400,1338.94,1330.37,1382.46,1,0,1992.0,1875.5,7502.0,1935.5,1639.0,159.92602456552632,4.6,1,1,1,0,6,21,0.0,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 01:00:00,2017-01-21,1,1020,892.97,877.4,942.53,-1,1,1992.0,1742.5,6970.0,1789.0,1400.0,276.2130819976973,4.5,1,1,1,0,6,21,0.0,68.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 02:00:00,2017-01-21,2,612,578.65,587.75,640.61,-2,2,1939.0,1499.5,5998.0,1519.5,1020.0,388.3473531088717,4.4,1,1,1,0,6,21,0.0,72.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 03:00:00,2017-01-21,3,450,402.9,410.48,454.19,-2,3,1639.0,1167.75,4671.0,1210.0,612.0,449.705366508636,4.1,1,1,1,0,6,21,0.0,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 04:00:00,2017-01-21,4,333,311.16,326.93,354.33,-2,4,1400.0,870.5,3482.0,816.0,450.0,426.75637077845715,3.8,1,1,1,0,6,21,0.0,73.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 05:00:00,2017-01-21,5,330,307.39,329.25,351.18,-2,5,1020.0,603.75,2415.0,531.0,333.0,300.15371062174125,2.2,1,1,1,0,6,21,0.0,83.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 06:00:00,2017-01-21,6,459,449.87,533.15,522.58,-2,6,612.0,431.25,1725.0,391.5,330.0,132.82413184357728,1.5,1,1,1,0,6,21,0.0,85.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 07:00:00,2017-01-21,7,765,891.03,1092.57,944.51,-1,7,459.0,393.0,1572.0,391.5,330.0,71.11961754677819,0.8,1,1,1,0,6,21,0.0,87.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 08:00:00,2017-01-21,8,1322,1439.55,1660.36,1459.54,1,8,765.0,471.75,1887.0,396.0,330.0,204.5342269645841,1.0,1,1,1,0,6,21,0.0,84.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 09:00:00,2017-01-21,9,1745,1600.65,1721.33,1717.81,1,9,1322.0,719.0,2876.0,612.0,330.0,441.45441440764864,3.6,1,1,1,0,6,21,0.0,71.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 10:00:00,2017-01-21,10,1741,1557.1,1588.93,1689.4,1,10,1745.0,1072.75,4291.0,1043.5,459.0,573.1331288045852,6.6,1,1,1,0,6,21,0.0,55.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 11:00:00,2017-01-21,11,1614,1403.65,1401.14,1498.23,1,11,1745.0,1393.25,5573.0,1531.5,765.0,463.47698612408647,7.1,1,1,1,0,6,21,0.0,47.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 12:00:00,2017-01-21,12,1488,1272.45,1275.29,1364.42,1,12,1745.0,1605.5,6422.0,1677.5,1322.0,198.54890245646453,7.8,1,1,1,0,6,21,0.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 13:00:00,2017-01-21,13,1390,1203.1,1233.33,1273.82,-1,13,1745.0,1647.0,6588.0,1677.5,1488.0,122.21565638929681,8.8,1,1,1,0,6,21,0.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 14:00:00,2017-01-21,14,1243,1153.52,1172.15,1197.77,-1,14,1741.0,1558.25,6233.0,1551.0,1390.0,152.47814050982302,8.8,1,1,1,0,6,21,0.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 15:00:00,2017-01-21,15,1110,1060.58,1097.31,1130.96,-1,15,1614.0,1433.75,5735.0,1439.0,1243.0,156.77239340309038,7.9,1,1,1,0,6,21,0.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 16:00:00,2017-01-21,16,1099,1043.0,1076.72,1108.51,-1,16,1488.0,1307.75,5231.0,1316.5,1110.0,165.88424679074663,7.9,1,1,1,0,6,21,0.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 17:00:00,2017-01-21,17,1252,1149.03,1185.66,1207.49,-1,17,1390.0,1210.5,4842.0,1176.5,1099.0,136.39281506003167,7.3,1,1,1,0,6,21,0.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 18:00:00,2017-01-21,18,1542,1478.06,1487.12,1523.23,1,18,1252.0,1176.0,4704.0,1176.5,1099.0,82.76472678623425,7.0,1,1,1,0,6,21,0.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,Reservoir C,2017-01-21 19:00:00,2017-01-21,19,1770,1785.65,1780.3,1749.84,1,19,1542.0,1250.75,5003.0,1181.0,1099.0,206.29004661721646,5.9,1,1,1,0,6,21,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,Reservoir C,2017-01-21 20:00:00,2017-01-21,20,1917,1933.81,1931.98,1850.72,2,20,1770.0,1415.75,5663.0,1397.0,1099.0,299.20826080396466,5.9,1,1,1,0,6,21,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,Reservoir C,2017-01-21 21:00:00,2017-01-21,21,2017,2048.03,2032.96,1928.79,2,21,1917.0,1620.25,6481.0,1656.0,1252.0,289.9521512249909,5.8,1,1,1,0,6,21,0.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,Reservoir C,2017-01-21 22:00:00,2017-01-21,22,1918,1942.74,1933.16,1863.95,2,22,2017.0,1811.5,7246.0,1843.5,1542.0,206.32740971572343,5.4,1,1,1,0,6,21,0.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,Reservoir C,2017-01-21 23:00:00,2017-01-21,23,1585,1638.13,1642.52,1583.6,1,23,2017.0,1905.5,7622.0,1917.5,1770.0,101.78572263993283,5.4,1,1,1,0,6,21,0.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,Reservoir C,2017-01-22 00:00:00,2017-01-22,0,1375,1338.94,1330.37,1337.65,1,0,2017.0,1859.25,7437.0,1917.5,1585.0,188.75447014574252,7.4,1,1,1,0,7,22,0.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 01:00:00,2017-01-22,1,982,892.97,877.4,938.53,-1,1,2017.0,1723.75,6895.0,1751.5,1375.0,296.9886361462337,7.5,1,1,1,0,7,22,0.0,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 02:00:00,2017-01-22,2,631,578.65,587.75,650.47,-2,2,1918.0,1465.0,5860.0,1480.0,982.0,392.0025510121076,7.0,1,1,1,0,7,22,0.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 03:00:00,2017-01-22,3,487,402.9,410.48,461.68,-2,3,1585.0,1143.25,4573.0,1178.5,631.0,423.1834708492287,7.0,1,1,1,0,7,22,0.0,51.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 04:00:00,2017-01-22,4,345,311.16,326.93,362.49,-2,4,1375.0,868.75,3475.0,806.5,487.0,396.3890134703534,7.1,1,1,1,0,7,22,0.0,67.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 05:00:00,2017-01-22,5,320,307.39,329.25,334.49,-2,5,982.0,611.25,2445.0,559.0,345.0,273.35736682957713,6.3,1,1,1,0,7,22,0.0,76.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 06:00:00,2017-01-22,6,368,449.87,533.15,456.7,-2,6,631.0,445.75,1783.0,416.0,320.0,143.7390575545376,6.1,1,1,1,0,7,22,0.0,82.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 07:00:00,2017-01-22,7,606,891.03,1092.57,787.33,-1,7,487.0,380.0,1520.0,356.5,320.0,73.9774740489743,5.3,1,1,1,0,7,22,1.0,87.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 08:00:00,2017-01-22,8,942,1439.55,1660.36,1263.79,1,8,606.0,409.75,1639.0,356.5,320.0,132.2935498553627,5.1,1,1,1,0,7,22,1.0,90.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 09:00:00,2017-01-22,9,1332,1600.65,1721.33,1613.44,1,9,942.0,559.0,2236.0,487.0,320.0,284.31203515386636,5.2,1,1,1,0,7,22,1.0,91.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 10:00:00,2017-01-22,10,1458,1557.1,1588.93,1645.67,1,10,1332.0,812.0,3248.0,774.0,368.0,419.07517225433435,5.3,1,1,1,0,7,22,1.5,86.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 11:00:00,2017-01-22,11,1358,1403.65,1401.14,1465.7,1,11,1458.0,1084.5,4338.0,1137.0,606.0,387.30995339650127,5.2,1,1,1,0,7,22,0.5,81.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 12:00:00,2017-01-22,12,1285,1272.45,1275.29,1324.72,1,12,1458.0,1272.5,5090.0,1345.0,942.0,226.9295044722039,5.7,1,1,1,0,7,22,0.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 13:00:00,2017-01-22,13,1199,1203.1,1233.33,1240.32,-1,13,1458.0,1358.25,5433.0,1345.0,1285.0,73.04051387186885,6.6,1,1,1,0,7,22,0.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 14:00:00,2017-01-22,14,1054,1153.52,1172.15,1131.19,-1,14,1458.0,1325.0,5300.0,1321.5,1199.0,109.93028093599446,6.7,1,1,1,0,7,22,0.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 15:00:00,2017-01-22,15,1029,1060.58,1097.31,1046.88,-1,15,1358.0,1224.0,4896.0,1242.0,1054.0,130.64200447533455,5.6,1,1,1,0,7,22,0.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 16:00:00,2017-01-22,16,1028,1043.0,1076.72,1031.46,-1,16,1285.0,1141.75,4567.0,1126.5,1029.0,121.3957028344359,6.5,1,1,1,0,7,22,0.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 17:00:00,2017-01-22,17,1236,1149.03,1185.66,1170.37,-1,17,1199.0,1077.5,4310.0,1041.5,1028.0,81.88813507869541,5.3,1,1,1,0,7,22,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 18:00:00,2017-01-22,18,1560,1478.06,1487.12,1500.84,1,18,1236.0,1086.75,4347.0,1041.5,1028.0,100.22433170975333,4.4,1,1,1,0,7,22,0.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,Reservoir C,2017-01-22 19:00:00,2017-01-22,19,1878,1785.65,1780.3,1788.89,1,19,1560.0,1213.25,4853.0,1132.5,1028.0,251.01045794946472,4.0,1,1,1,0,7,22,0.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,Reservoir C,2017-01-22 20:00:00,2017-01-22,20,1961,1933.81,1931.98,1909.61,2,20,1878.0,1425.5,5702.0,1398.0,1028.0,372.72107533650416,3.2,1,1,1,0,7,22,0.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,Reservoir C,2017-01-22 21:00:00,2017-01-22,21,2049,2048.03,2032.96,1950.39,2,21,1961.0,1658.75,6635.0,1719.0,1236.0,330.6028584268442,2.7,1,1,1,0,7,22,0.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,Reservoir C,2017-01-22 22:00:00,2017-01-22,22,1917,1942.74,1933.16,1829.12,2,22,2049.0,1862.0,7448.0,1919.5,1560.0,213.09622239730106,2.7,1,1,1,0,7,22,0.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,Reservoir C,2017-01-22 23:00:00,2017-01-22,23,1517,1638.13,1642.52,1561.35,1,23,2049.0,1951.25,7805.0,1939.0,1878.0,73.45917233402511,3.2,1,1,1,0,7,22,0.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,Reservoir C,2017-01-23 00:00:00,2017-01-23,0,1248,1338.94,1330.37,1218.77,1,0,2049.0,1861.0,7444.0,1939.0,1517.0,235.8078313655705,3.0,1,1,0,0,1,23,0.0,61.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 01:00:00,2017-01-23,1,815,892.97,877.4,808.51,-1,1,2049.0,1682.75,6731.0,1717.0,1248.0,367.6469094117343,3.0,1,1,0,0,1,23,0.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 02:00:00,2017-01-23,2,519,578.65,587.75,526.51,-2,2,1917.0,1374.25,5497.0,1382.5,815.0,463.19713225940137,3.0,1,1,0,0,1,23,0.0,52.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 03:00:00,2017-01-23,3,382,402.9,410.48,358.89,-2,3,1517.0,1024.75,4099.0,1031.5,519.0,444.195433715086,2.8,1,1,0,0,1,23,0.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 04:00:00,2017-01-23,4,298,311.16,326.93,292.77,-2,4,1248.0,741.0,2964.0,667.0,382.0,383.2710094263153,2.6,1,1,0,0,1,23,0.0,54.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 05:00:00,2017-01-23,5,326,307.39,329.25,309.3,-2,5,815.0,503.5,2014.0,450.5,298.0,226.76345972547398,2.4,1,1,0,0,1,23,0.0,52.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 06:00:00,2017-01-23,6,459,449.87,533.15,526.26,-2,6,519.0,381.25,1525.0,354.0,298.0,98.24925784282885,2.4,1,1,0,0,1,23,0.0,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 07:00:00,2017-01-23,7,996,891.03,1092.57,1142.02,-1,7,459.0,366.25,1465.0,354.0,298.0,71.01349636982161,2.3,1,1,0,0,1,23,0.0,53.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 08:00:00,2017-01-23,8,1589,1439.55,1660.36,1725.05,1,8,996.0,519.75,2079.0,392.5,298.0,325.1752091821679,2.3,1,1,0,0,1,23,0.0,53.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 09:00:00,2017-01-23,9,1623,1600.65,1721.33,1721.7,1,9,1589.0,842.5,3370.0,727.5,326.0,575.8092855567139,2.5,1,1,0,0,1,23,0.0,51.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 10:00:00,2017-01-23,10,1573,1557.1,1588.93,1570.61,1,10,1623.0,1166.75,4667.0,1292.5,459.0,552.7280072513062,3.0,1,1,0,0,1,23,0.0,49.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 11:00:00,2017-01-23,11,1385,1403.65,1401.14,1393.91,1,11,1623.0,1445.25,5781.0,1581.0,996.0,300.22477690335063,3.4,1,1,0,0,1,23,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 12:00:00,2017-01-23,12,1287,1272.45,1275.29,1253.95,1,12,1623.0,1542.5,6170.0,1581.0,1385.0,107.0498326325953,4.1,1,1,0,0,1,23,0.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 13:00:00,2017-01-23,13,1242,1203.1,1233.33,1230.42,-1,13,1623.0,1467.0,5868.0,1479.0,1287.0,157.79311349569937,3.9,1,1,0,0,1,23,0.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 14:00:00,2017-01-23,14,1229,1153.52,1172.15,1167.25,-1,14,1573.0,1371.75,5487.0,1336.0,1242.0,146.84998013846194,4.1,1,1,0,0,1,23,0.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 15:00:00,2017-01-23,15,1047,1060.58,1097.31,1077.81,-1,15,1385.0,1285.75,5143.0,1264.5,1229.0,70.67944066935826,4.4,1,1,0,0,1,23,0.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 16:00:00,2017-01-23,16,1049,1043.0,1076.72,1053.0,-1,16,1287.0,1201.25,4805.0,1235.5,1047.0,105.793430797947,4.0,1,1,0,0,1,23,0.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 17:00:00,2017-01-23,17,1153,1149.03,1185.66,1164.05,-1,17,1242.0,1141.75,4567.0,1139.0,1047.0,108.38626911806372,3.6,1,1,0,0,1,23,0.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 18:00:00,2017-01-23,18,1545,1478.06,1487.12,1462.26,1,18,1229.0,1119.5,4478.0,1101.0,1047.0,88.20241871211167,3.3,1,1,0,0,1,23,0.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,Reservoir C,2017-01-23 19:00:00,2017-01-23,19,1817,1785.65,1780.3,1785.77,1,19,1545.0,1198.5,4794.0,1101.0,1047.0,236.24492939884797,3.1,1,1,0,0,1,23,0.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,Reservoir C,2017-01-23 20:00:00,2017-01-23,20,2034,1933.81,1931.98,1962.53,2,20,1817.0,1391.0,5564.0,1349.0,1049.0,355.3402125663048,2.8,1,1,0,0,1,23,0.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,Reservoir C,2017-01-23 21:00:00,2017-01-23,21,2115,2048.03,2032.96,2068.39,2,21,2034.0,1637.25,6549.0,1681.0,1153.0,379.7932551621562,2.7,1,1,0,0,1,23,0.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,Reservoir C,2017-01-23 22:00:00,2017-01-23,22,2012,1942.74,1933.16,1950.35,2,22,2115.0,1877.75,7511.0,1925.5,1545.0,255.02597906879996,2.6,1,1,0,0,1,23,0.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,Reservoir C,2017-01-23 23:00:00,2017-01-23,23,1727,1638.13,1642.52,1657.79,1,23,2115.0,1994.5,7978.0,2023.0,1817.0,126.35004287032646,2.8,1,1,0,0,1,23,0.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,Reservoir C,2017-01-24 00:00:00,2017-01-24,0,1387,1338.94,1330.37,1312.64,1,0,2115.0,1972.0,7888.0,2023.0,1727.0,169.23159673457357,2.6,1,1,0,0,2,24,0.0,58.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
